Unique_ID,Study_ID,Title,Year,First_Author,QA_Blank_Corrected,N_Replicates,Latitude,Longitude,Range_Year,Range_Month,Samp_Year_Start,Samp_Year_End,Samp_Month_Start,Samp_Month_End,Season_Calculated,Season_WetDry,Sampling_Gear,Gear_Category,Mesh_Size_um,Sample_Depth,Sample_Volume,Digestion_Category,Separation_Category,Std_Value_m3,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Poly_PMMA,Poly_EPS,Poly_XPS,Poly_Rayon,Poly_CA,Poly_Other,Water_Body_Type,Note,Row_Reason,Study_Reason,Final_Reason
REC_02502,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.822818,4.074128,2018,Feb,2018,2018,Feb,Feb,Winter,Other/Undefined,Pump with stacked sieves,Pumps,20,5-50 cm,2.25 L,Oxidative,ZnCl2,468,NA,NA,NA,NA,NA,24.8,7.7,4.3,0,0,0,0,0,0,0,0,0,0,63.2,River,"Meuse | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S7 | 468 | Table S1 | Poly_Other includes Acr/PUR (0.9%), Rubbers (47.9%), Others (14.3%).",NA,NA,NA
REC_02509,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.407783,5.435758,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.409 L,Oxidative,ZnCl2,460,NA,NA,NA,NA,NA,18.3,6.1,0.4,0,0,0,0,0,0,0,0,0,0,75.2,River,"Dommel | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 460 | Table S1 | Poly_Other includes Acr/PUR (38.9%), Rubbers (22.0%), Others (14.8%).",NA,NA,NA
REC_02580,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.423584,5.477953,2017,Nov,2017,2017,Nov,Nov,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.51 L,Oxidative,ZnCl2,360,NA,NA,NA,NA,NA,21.9,10,2.2,0,0,0,0,0,0,0,0,0,0,65.9,River,"De Vleut | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 360 | Table S1 | Poly_Other includes Acr/PUR (9.7%), Rubbers (50.6%), Others (5.8%).",NA,NA,NA
REC_02582,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.521215,5.499958,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.102 L,Oxidative,ZnCl2,354,NA,NA,NA,NA,NA,36.4,11.9,29.7,0,0,0,0,0,0,0,0,0,0,22,River,"Dommel | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 354 | Table S1 | Poly_Other includes Acr/PUR (0.6%), Rubbers (20.6%), Others (0.8%).",NA,NA,NA
REC_02595,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.554369,5.489739,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.115 L,Oxidative,ZnCl2,331,NA,NA,NA,NA,NA,21.8,24.2,0,0,0,0,0,0,0,0,0,0,0,54,River,"Dommel | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 331 | Table S1 | Poly_Other includes Acr/PUR (14.8%), Rubbers (13.9%), Others (25.4%).",NA,NA,NA
REC_02612,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.291384,5.438432,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.213 L,Oxidative,ZnCl2,309,NA,NA,NA,NA,NA,41.7,10,5.5,0,0,0,0,0,0,0,0,0,0,42.8,River,"Dommel | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 309 | Table S1 | Poly_Other includes Acrylates/PUR, Rubbers, and Others.",NA,NA,NA
REC_02652,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.344994,5.441739,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.198 L,Oxidative,ZnCl2,277,NA,NA,NA,NA,NA,22.7,12.6,0.2,0,0,0,0,0,0,0,0,0,0,64.5,River,"Dommel | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 277 | Table S1 | Poly_Other includes Acr/PUR (6.1%), Rubbers (12.6%), Others (45.5%).",NA,NA,NA
REC_02660,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.400646,5.416487,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.3 L,Oxidative,ZnCl2,270,NA,NA,NA,NA,NA,28.1,4.1,4.4,0,0,0,0,0,0,0,0,0,0,63.4,River,"Run | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 270 | Table S1 | Poly_Other includes Acr/PUR (4.4%), Rubbers (47.8%), Others (10.7%).",NA,NA,NA
REC_02792,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.730406,5.883969,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,10-30 cm,0.995 L,Oxidative,ZnCl2,177,NA,NA,NA,NA,NA,37.9,35,5.6,0,0,0,0,0,0,0,0,0,0,21.5,River,"Meuse | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 177 | Table S1 | Poly_Other includes Acr/PUR (1.1%), Rubbers (8.5%), Others (11.9%).",NA,NA,NA
REC_02822,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.458808,5.528436,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,0.15 L,Oxidative,ZnCl2,160,NA,NA,NA,NA,NA,11.9,14.4,0.6,0,0,0,0,0,0,0,0,0,0,73.1,River,"Kleine Dommel | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S3 | 160 | Table S1 | Poly_Other includes Acr/PUR (16.3%), Rubbers (21.3%), Others (35.6%).",NA,NA,NA
REC_03074,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.754803,4.773473,2018,Jun,2018,2018,Jun,Jun,Summer,Other/Undefined,Pump with stacked sieves,Pumps,20,upper 5 cm,2.2 L,Oxidative,ZnCl2,67,NA,NA,NA,NA,NA,23.9,25.4,1.5,0,0,0,0,0,0,0,0,0,0,49.2,Reservoir,"De Biesbosch | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S7 | 67 | Table S1 | Poly_Other includes Acr/PUR (17.9%), Rubbers (23.9%), Others (9.0%).",NA,NA,NA
REC_03530,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.79716,5.512459,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,300,upper 5 cm,2.768 L,Oxidative,ZnCl2,8,NA,NA,NA,NA,NA,87.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,River,"Meuse | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S7 (Oijen-DS *) | 8 | Table S1 | Based on 8 items/m3. 7 PE, 1 PP.",NA,NA,NA
REC_03555,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.830167,5.519385,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,300,upper 5 cm,2.033 L,Oxidative,ZnCl2,7,NA,NA,NA,NA,NA,71.4,14.3,0,0,0,0,0,0,0,0,0,0,0,14.3,River,"Meuse | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S7 (Maasbommel-US *) | 7 | Table S1 | Poly_Other includes Acr/PUR (0%) and Others (0%) but Rubbers? Table S7 shows 0 Acr/PUR, 0 Rubbers, 0 Others. 7 total. 5 PE, 1 PP, 0 PS. Wait, Table S7: 5 PE (71%), 1 PP (14%). Sum = 6 particles. Table S7 total says 7 items/m3. 5/7=71%. 1/7=14%. Where is the 7th? The counts are #m-3. 5+1=6. Where is the last 1? Ah, maybe rounding or specific density. Table S7 has '0' for others. There is a discrepancy in sum. I will report percentages based on table values. 5 PE, 1 PP. Maybe 1 unclassified?",NA,NA,NA
REC_03943,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.828649,5.519383,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,300,upper 5 cm,3.058 L,Oxidative,ZnCl2,1,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,River,Meuse | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S7 (Maasbommel-DS *) | 1 | Table S1 | Based on 1 particle >300um.,NA,NA,NA
REC_03944,Mintenig_2020_Asystemsap,A systems approach to understand microplastic occurrence and variability in Dutch riverine surface waters,2020,S.M. Mintenig,Yes,1,51.801022,5.487776,2017,Oct,2017,2017,Oct,Oct,Autumn,Other/Undefined,Pump with stacked sieves,Pumps,300,upper 5 cm,3.643 L,Oxidative,ZnCl2,1,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,River,Meuse | Netherlands   | KOH; H2O2 | ZnCl2 | FTIR microscopy | Table S1; Table S7 (Oijen-US *) | 1 | Table S1 | Based on 1 item/m3 (PE).,NA,NA,NA
REC_01648,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.798019,75.118315,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,2500,NA,NA,NA,NA,NA,50,0,0,25,25,0,0,0,0,0,0,0,0,0,River,"Jhelum River | Jammu and Kashmir | Town, Agriculture  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Figure 2a / Text Page 5 | ranging from 600 particles/m3 to 2500 particles/m3... variation... was not significant (2500 particles/m3 and 2350 particles/m3, respectively) | Table 1 | Polymer data from Table S6.",NA,NA,NA
REC_01689,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.994697,74.919499,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,2350,NA,NA,NA,NA,NA,67,33,0,0,0,0,0,0,0,0,0,0,0,0,River,"Jhelum River | Jammu and Kashmir | Town, Industrial  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Figure 2a / Text Page 10 | variation ... was not significant (2500 particles/m3 and 2350 particles/m3, respectively) | Table 1 | Polymer data from Table S6.",NA,NA,NA
REC_01690,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.094711,74.77724,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Jhelum River | Jammu and Kashmir | City area  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.,NA,NA,NA
REC_01744,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.039948,74.871667,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,2100,NA,NA,NA,NA,NA,75,25,0,0,0,0,0,0,0,0,0,0,0,0,River,Jhelum River | Jammu and Kashmir | Urban area  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Polymer data from Table S6. Value visually estimated from bar chart.,NA,NA,NA
REC_01813,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.728813,75.146751,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Town, Business area  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.",NA,NA,NA
REC_01869,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.538313,75.248453,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Tourist site  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Page 5, Section 3.1 | The first sample that was collected at the origin of the Jhelum River (S0) which lies in a remote area, 1671 MPs particles/m3 was found in the sample. | Table 1 | 20 samples of 1L collected and pooled/sieved to 20L volume at site.",NA,NA,NA
REC_01899,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.361596,74.652018,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Jhelum River | Jammu and Kashmir | Outfall  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.,NA,NA,NA
REC_02064,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.993379,74.920186,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Town, Industrial  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.",NA,NA,NA
REC_02110,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.14971,74.702832,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1150,NA,NA,NA,NA,NA,50,0,0,50,0,0,0,0,0,0,0,0,0,0,River,"Jhelum River | Jammu and Kashmir | Rural, Agricultural  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Polymer data from Table S6. Value visually estimated from bar chart.",NA,NA,NA
REC_02149,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.729751,75.146454,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Town, Business area  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.",NA,NA,NA
REC_02150,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.14967,74.702884,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Rural, Agricultural  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.",NA,NA,NA
REC_02212,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.230073,74.652384,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,950,NA,NA,NA,NA,NA,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,River,"Jhelum River | Jammu and Kashmir | Rural, Agricultural  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Polymer data from Table S6. Value visually estimated from bar chart.",NA,NA,NA
REC_02227,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,33.797906,75.118398,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Town, Agriculture  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Value visually estimated from bar chart.",NA,NA,NA
REC_02322,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.094728,74.77716,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,750,NA,NA,NA,NA,NA,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,River,Jhelum River | Jammu and Kashmir | City area  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Visual estimation from Fig 2a | Fig. 2. (a) Microplastic concentration across all sampling sites | Table 1 | Polymer data from Table S6. Value visually estimated from bar chart.,NA,NA,NA
REC_02411,Farooq_2023_Abundancea,"Abundance and characteristics of microplastics in a freshwater river in northwestern Himalayas, India - Scenario of riverbank solid waste disposal sites",2023,Muneeb Farooq,Yes,1,34.230066,74.652448,2022,Aug-Sep,2022,2022,Aug,Sep,Summer,Other/Undefined,Grab sampler,Bulk Water,75,Surface,20 L,Oxidative,NaCl,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jhelum River | Jammu and Kashmir | Rural, Agricultural  | 30% H2O2 + FeSO4 (Fenton's reagent) | NaCl | Microscopy + FTIR | Figure 2a / Text Page 5 | concentration ranged between 600 particles/m3 to 2500 particles/m3... The upstream dump site concentration ranged between 600 particles/m3 to 2350 particles/m3 | Table 1 | Minimum value reported corresponds to this site in Fig 2a.",NA,NA,NA
REC_00347,Mercy_2023_Abundance,"Abundance and characteristics of microplastics in major urban lakes of Dhaka, Bangladesh",2023,Fariha Tahsin Mercy,No,9,23.7871,90.4213,2021,Sep,2021,2021,Sep,Sep,Autumn,Wet Period,Steel bucket,Bulk Water,20,0-10 cm,5 L,Oxidative,Not Reported,36000,22.22,16.67,11.11,50,0,70,10,0,0,10,0,10,0,0,0,0,0,0,0,Lake,"Gulshan Lake | Dhaka | Urban/Residential/Commercial | 29,373/km2 | 30% H2O2  | Stereomicroscope, SEM, FTIR | Table 1; Page 6, Section 3.1 | highest abundance of microplastic was observed in Gulshan Lake 36 items/L | Calculated center point from Table S1 sites (Gudara Ghaat, Shahjadpur, USA Embassy) | Authors only reported mean values per lake in Table 1, not per individual sampling site. | Table S1 headers for Gulshan and Hatir Jheel appear swapped; used coordinates for locations physically in Gulshan (USA Embassy, Gudara Ghaat). Polymer data is aggregated for all water samples.",NA,NA,NA
REC_00368,Mercy_2023_Abundance,"Abundance and characteristics of microplastics in major urban lakes of Dhaka, Bangladesh",2023,Fariha Tahsin Mercy,No,9,23.7599,90.4063,2021,Sep,2021,2021,Sep,Sep,Autumn,Wet Period,Steel bucket,Bulk Water,20,0-10 cm,5 L,Oxidative,Not Reported,33000,12.12,27.27,42.42,18.18,0,70,10,0,0,10,0,10,0,0,0,0,0,0,0,Lake,"Hatir Jheel Lake | Dhaka | Urban/Residential | 29,373/km2 | 30% H2O2  | Stereomicroscope, SEM, FTIR | Table 1; Page 6, Section 3.1 | followed by Hatir Jheel Lake 33 items/L | Calculated center point from Table S1 sites (Modhubag, Mogbazar, Jheelpar) | Authors only reported mean values per lake in Table 1, not per individual sampling site. | Table S1 headers for Gulshan and Hatir Jheel appear swapped; used coordinates for locations physically in Hatir Jheel (Mogbazar, Modhubag). Polymer data is aggregated for all water samples.",NA,NA,NA
REC_00516,Mercy_2023_Abundance,"Abundance and characteristics of microplastics in major urban lakes of Dhaka, Bangladesh",2023,Fariha Tahsin Mercy,No,9,23.74378,90.37628,2021,Sep,2021,2021,Sep,Sep,Autumn,Wet Period,Steel bucket,Bulk Water,20,0-10 cm,5 L,Oxidative,Not Reported,19000,47.37,21.05,21.05,5.26,5.26,70,10,0,0,10,0,10,0,0,0,0,0,0,0,Lake,"Dhanmondi Lake | Dhaka | Urban/Residential | 29,373/km2 | 30% H2O2  | Stereomicroscope, SEM, FTIR | Table 1; Page 6, Section 3.1 | low abundance of microplastic was observed in Dhanmondi Lake (19 items/L) | Calculated center point from Table S1 sites (Dhanmondi 15, 6A, 8) | Authors only reported mean values per lake in Table 1, not per individual sampling site. | Polymer data is aggregated for all water samples (n=10 subsample). Shape Other = Foam. Coordinates averaged from Table S1.",NA,NA,NA
REC_00280,Gela_2022_Abundance,"Abundance and Characterization of Microplastics in Main Urban Ditches Across the Bahir Dar City, Ethiopia",2022,Sahlu Mhiret Gela,NR,3,11.5778,37.39201,2021,Apr,2021,2021,Apr,Apr,Spring,Dry Period,Bucket,Bulk Water,0.45,Surface,0.05 L,Oxidative,NaCl,60000,12,51,NA,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canal,"Ditch 1 (Gudo Bahir) | Bahir Dar | Urban | High | H2O2 (30%) + Fe(II) (0.05 M) | NaCl (1.2 g/cm3) | Microscope, FTIR | Table 1 | 3.00 ?? 1.00 | Table S2 | Unit is Items/50 ml sample. Shape data is average for water <0.5mm samples.",NA,NA,NA
REC_00293,Gela_2022_Abundance,"Abundance and Characterization of Microplastics in Main Urban Ditches Across the Bahir Dar City, Ethiopia",2022,Sahlu Mhiret Gela,NR,3,11.60971,37.36926,2021,Apr,2021,2021,Apr,Apr,Spring,Dry Period,Bucket,Bulk Water,0.45,Surface,0.05 L,Oxidative,NaCl,53400,12,51,NA,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canal,"Ditch 2 (Felege HIWOT) | Bahir Dar | Institutional | High | H2O2 (30%) + Fe(II) (0.05 M) | NaCl (1.2 g/cm3) | Microscope, FTIR | Table 1 | 2.67 ?? 0.58 | Table S2 | Unit is Items/50 ml sample. Shape data is average for water <0.5mm samples.",NA,NA,NA
REC_00294,Gela_2022_Abundance,"Abundance and Characterization of Microplastics in Main Urban Ditches Across the Bahir Dar City, Ethiopia",2022,Sahlu Mhiret Gela,NR,3,11.59503,37.39103,2021,Apr,2021,2021,Apr,Apr,Spring,Dry Period,Bucket,Bulk Water,0.45,Surface,0.05 L,Oxidative,NaCl,53400,12,51,NA,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canal,"Ditch 3 (Dib Anbessa/Naky) | Bahir Dar | Commercial | High | H2O2 (30%) + Fe(II) (0.05 M) | NaCl (1.2 g/cm3) | Microscope, FTIR | Table 1 | 2.67 ?? 0.58 | Table S2 | Unit is Items/50 ml sample. Shape data is average for water <0.5mm samples.",NA,NA,NA
