,title,abstract,doi,asreview_label,asreview_time,asreview_note
160,"The occurrence and distribution of microplastic contamination in Qara-sou river, Iran: incidence, quantification, and qualification","In the current study to investigate the characte - rization of Microplastic - released into the Qara-Sou river, Kermanshah, Iran, 12 sampling sites were surveyed along a 100 km stretch of the river. The maximum and minimum numbers of MPs were about 10,000 and 45,000 items per m(3). The average concentration of MPs in the Qara-sou river was 23,666 ?? 12147 items per m(3). The dominant size and shape of MPs ranged from 0.025 to 1 mm (~44%) and fiber shapes (~78%). In addition, SEM-EDS analyses confirmed the presence of carbon-dominant peaks with O, Ca, Fe, Al, and Si. FTIR spectra have identified some MPs in the PVC, PU, PS, PE, and nylon polymer categories. A high level of MPs was discharged into the Qara-sou river, which should be attracting the attention of the community and decision-makers to reduce damage to the environment and human health.",10.1080/09603123.2023.2239755,1,11/11/2025 15:02,
214,Microplastics Pollution Status in a Tributary of the Hudson River: Fishkill Creek,"Microplastic pollution is a growing concern worldwide, with rivers and their tributaries playing a pivotal role in transporting and distributing these particles throughout ecosystems. This study provides a comprehensive analysis of microplastic pollution in Fishkill Creek, a tributary of the Hudson River, for two seasons (fall and spring) with the valuable assistance of K-12 students in sample collection from three distinct sites, Sarah Taylor Park, Doug Phillips Park, and Hopewell Recreation Beach in Fishkill, NY. The investigation encompassed the collection and analysis of water, bed load, and suspended sediment load samples to determine the abundance and distribution of microplastics in a creek system as well as to determine the relationship between microplastic concentration and the creek flow rate. The average microplastic concentration was found to be 6.86 +/- 1.97 items/L, 238.40 +/- 32.46 items/kg, and 3.89 +/- 1.15 items/L for water, bed load, and suspended sediment load, respectively. From the relationship between microplastic concentration and the historic flow rate of Fishkill Creek, it was found that a higher flow rate significantly dilutes the microplastic concentration in the measured compartments in the creek system. Physical and chemical properties of the microplastic samples were characterized, including size, shape, color, and polymer type. Microplastics displayed diverse physical attributes, with irregular shapes and varying polymer types, suggesting multiple sources and degradation processes. These findings underscore the pressing need for mitigation strategies to address microplastic pollution in aquatic ecosystems.",10.1089/ees.2024.0105,1,11/11/2025 15:02,
257,"An unintended challenge of microplastic pollution in the urban surface water system of Lahore, Pakistan","Plastics are widely considered to be a major threat particularly in the urban areas owing to extensive use of plastic products. The current study is the first investigation to highlight the microplastics (MPs) pollution from the freshwater (Ravi River) located in the predominant urban center, i.e., Lahore, Pakistan. The concentration profile was quantified from surface water (n = 19) and sediments (n = 19) collected from different drains and canals of predominant freshwater resources in Lahore, Pakistan. The highest content of MPs was observed in the sullage carrier with mean concentration of 16,150 ?? 80 MPs/m(3) and 40,536 ?? 202 MPs/m(2) in the water and sediments respectively. The lowest level was detected in the link canals with mean concentration of 190 ?? 141 MPs/m(3) in the water and 683 ?? 479 MPs/m(2) in the sediments. The proportion of large size MPs (300 ??m-5 mm) was maximum in the upstream section of Ravi river, whereas fine size MPs (50-150 ??m) were dominant in the downstream section. In terms of shapes, the fragments were predominant with a relative abundance of 56.1% and 83.1% followed by fibers with a relative abundance of 38.6% and 11.8% in the water and sediments respectively. The chemical composition analysis showed that most of the fibers, fragments, and beads were polyethylene while the sheets were composed of polypropylene. Nevertheless, the foams isolated from the samples were composed of polystyrene. Within 24 h, about 2.4 ?? 2.4 billion microplastic pieces were estimated to be transported from a single water channel into the river. The highest discharge of MPs was estimated from the sullage carrier with about 7 billion pieces/day.",10.1007/s11356-020-08114-7,1,11/11/2025 15:03,
353,"New insights into the distribution, potential source and risk of microplastics in Qinghai-Tibet Plateau","Microplastics (MPs) as emerging contaminants have become a major global concern, however, the distribution and origin of MPs in Qinghai-Tibet Plateau (QTP) and their impacts on ecosystem are poorly known. Hence, we systematically evaluated the profile of MPs on the representative metropolitan locations of Lhasa and Huangshui Rivers and the scenic sites of Namco and Qinghai Lake. The average abundance of MPs in the water samples was 7020 items/m(3), which was 34 and 52 times higher than those for the sediment (206.7 items/m(3)) and soil samples (134.7 items/m(3)), respectively. Huangshui River had the highest levels, followed by Qinghai Lake, Lhasa River and Namco. Human activities rather than altitude and salinity impacted the distribution of MPs in those areas. Besides the consumption of plastic products by locals and tourists, laundry wastewater and exogenous tributary inputs, the unique prayer flag culture also contributed to the MPs emission in QTP. Notably, the stability and fragment of MPs were crucial for their fate. Multiple assessment models were employed to evaluate the risk of MPs. PERI model took MP concentration, background value and toxicity into account, comprehensively describing the risk differences of each site. The large PVC proportion in Qinghai Lake posed the highest risk. Furthermore, concerns should be raised about PVC, PE and PET in Lhasa and Huangshui Rivers, and PC in Namco Lake. Risk quotient suggested that aged MPs in sediments slowly released biotoxic DEHP and should be cleaned up promptly. The findings offer baseline data of MPs in QTP and ecological risks, providing important support for the prioritization of future control measures.",10.1016/j.envint.2023.107956,1,11/11/2025 15:03,
168,"Microplastics footprints in a high-altitude basin of the tibetan plateau, China","Microplastics (MPs) are ubiquitous in the environment and have been drawing increasing attention; however, MPs?€? occurrence and behavior in remote areas are not well understood. In this study, we quantified and characterized MPs from surface waters and sediments in a remote area, namely the Tibetan Plateau, China. The samples were collected from the Lhasa River and the lower reaches of the Brahmaputra River to better understand MPs?€? sources to rivers of the Tibetan Plateau. MPs?€? concentrations in water and sediment were 735 items/m3 and 51 items/kg, respectively, and the dominating MPs observed were fibers with size ranging from 100 to 500 ??m. MP abundance increased nearly two-fold from upstream to downstream in the Brahmaputra River, associated with the inputs from downstream human activities and the inflows of tributaries (especially the Lhasa River). This study provides important bases for analyzing MPs migration processes in the plateau region. ?? 2021 Elsevier B.V., All rights reserved.",10.3390/w13202805,1,11/11/2025 15:03,
491,Assessing the Occurrence and Distribution of Microplastics in Surface Freshwater and Wastewaters of Latvia and Lithuania,"Microplastic concentrations in surface water and wastewater collected from Daugavpils and Liepaja cities in Latvia, as well as Klaipeda and Siauliai cities in Lithuania, were measured in July and December 2021. Using optical microscopy, polymer composition was characterized using micro-Raman spectroscopy. The average abundance of microplastics in surface water and wastewater samples was 16.63 ?? 20.29 particles/L. The dominant shape group of microplastics in water was fiber, with dominant colors found to be blue (61%), black (36%), and red (3%) in Latvia. Similar distribution in Lithuania was found, i.e., fiber (95%) and fragments (5%) with dominant colors, such as blue (53%), black (30%), red (9%), yellow (5%), and transparent (3%). The micro-Raman spectroscopy spectra of visible microplastics were identified to be polyethylene terephthalate (33%) and polyvinyl chloride (33%), nylon (12%), polyester (PS) (11%), and high-density polyethylene (11%). In the study area, municipal and hospital wastewater from catchment areas were the main reasons for the contamination of microplastics in the surface water and wastewater of Latvia and Lithuania. It is possible to reduce pollution loads by implementing measures such as raising awareness, installing more high-tech wastewater treatment plants, and reducing plastic use.",10.3390/toxics11040292,1,11/11/2025 15:03,
468,"Microplastics in remote region of the world: Insights from the glacier of Geladandong, China","Although microplastics have been detected in different remote areas, people are still short of knowledge for environmental background of microplastics in remote area. In this work, we collected air, snow, river and lake water samples from Geladandong region (the origin of the Yangtze River) of the Tibetan Plateau, along with microscopy and Micro-FTIR analyses. Microplastics abundance (0.13 -19.8 items/L) was the low as compared with other remote areas worldwide, and the morphology of fiber and film, material of PP and PET, and size of <300 mu m were the main microplastics features. Due to natural aging during the transport processes, microplastics were degrading to smaller particle in Geladandong. Air mass trajectory analysis shows microplastics in Geladandong is transferred by repeated atmospheric transport from no human activity place. All these results suggested that Geladandong is an ideal research area for environmental background value and characteristic of microplastics. In conjunction with data from other remote regions, we established the background values for microplastics in remote areas. This work provides quantitative evidence for establishing environmental quality standards, and monitoring environmental changes.",10.1016/j.apgeochem.2024.106026,1,11/11/2025 15:04,
556,"Microplastic and microfiber contamination in the Tiber River, Italy: Insights into their presence and chemical differentiation","Microplastics (MPs) are an emerging environmental concern, but studies on these contaminants, particularly in river ecosystems, remain scarce. Research has indicated that MPs in the environment are predominantly microfibers (MFs); however, a few studies suggest that the MFs encountered are chiefly of natural origin. In this study, we aimed to improve the understanding of MP/MFs (both plastic and natural), among microparticle (solid particles >10 ??m to <5000 ??m; mainly of plastic as well as natural origin) loads in the Tiber River, Italy, by analyzing the physicochemical properties of surface water and assessing the abundance and characteristics of MPs-MFs at three sites: Ponte Grillo, Aniene, and Magliana, along a 60 km stretch. MPs-MFs were visually inspected with a stereomicroscope and a fluorescence microscope and chemically characterized by FTIR. Interestingly, MP-MF concentrations were highest upstream at Ponte Grillo and lowest downstream at Magliana, an unconventional pattern likely related to atmospheric deposition and total suspended solids. Across sites, microparticles were mainly MFs, with MP fragments forming a minor fraction; at Ponte Grillo, Aniene, and Magliana, the MF abundances were 375.1, 58.1, and 28.8 items/L, respectively, while fragment abundances were 32.7, 14.4, and 4.8 items/L, respectively. At all sites, natural MFs (cellulose-based) were more prevalent than plastic ones (petroleum-based). The highest proportion of petroleum-based MFs, primarily PET, was observed at Magliana. Our findings indicate that although MPs-MFs in rivers stem from textile wear, laundry effluent, and WWTPs, atmospheric deposition is a dominant pathway, especially in remote, upstream, sparsely populated regions.",10.1016/j.marpolbul.2025.117598,1,11/11/2025 15:04,
572,"Presence of microplastics in drinking water from different freshwater sources in Flanders (Belgium), an urbanized region in Europe","Microplastics (MPs) are emerging contaminants of concern in aquatic ecosystems. Up to now, only a few studies about MP contamination in drinking water have been published. In this study, we analysed drinking water originating from ground water, surface water and treated sewage water for the presence of MPs, collected in different drinking water treatment plants (DWTP, n = 9) and water taps (TW, n = 9) in the geographic region of Flanders (Belgium). We report measured microplastic concentrations, size distributions, and polymer types using ??FTIR spectroscopy in the range of 25?€?1000 ??m. The MPs?€? abundances in the DWTP and TW samples were on average 0.02 ?? 0.03 MPs L??? 1 and 0.01 ?? 0.02 MPs L??? 1, respectively. We did not find significant differences comparing the obtained MP concentrations according to the origin of the water. Polypropylene (PP) and polyethylene terephthalate (PET) were the most common polymer types detected in the samples. Next, based on several theoretical assumptions, we extrapolated the measured MP concentrations in our samples to cover the full theoretical MP size range (1?€?5000 ??m) to obtain estimates of the actual MP contamination levels. The rescaled particle concentrations (1 ??m ?€? 5000 mm) were on average 5.59 MPs L??? 1 and 3.76 MPs L??? 1 for the DWTP and TW samples, respectively. Based on a standard consumption of two liters of drinking water per day in combination with the measured concentration in this study, Flemish people consume 0.02 MPs per capita per day via drinking water. These findings contribute in our understanding of the microplastic pollution of drinking water, which is of concern due to the potential uptake of MPs in the human body. ?? 2022 Elsevier B.V., All rights reserved.",10.1186/s40550-022-00091-8,1,11/11/2025 15:04,
539,Large-scale monitoring and risk assessment of microplastics in the Amazon River,"Microplastics (MPs) are one of the most widespread contaminants worldwide, yet their risks for freshwater ecosystems have seldom been investigated. In this study, we performed a large monitoring campaign to assess the presence and risks of MPs in Amazonian freshwater ecosystems. We investigated MP pollution in 40 samples collected along 1500 km in the Brazilian Amazon, including the Amazon River, three major tributaries, and several streams next to the most important urban areas. MPs in the 55-5000 ??m size range were characterized (size, shape, color) by microscopy and identified (polymer composition) by infrared spectroscopy. Ecotoxicological risks were assessed using chronic Species Sensitivity Distributions for effects triggered by food dilution and tissue translocation using data alignment methods that correct for polydispersity of environmental MPs and bioaccessibility. This study shows that MPs are ubiquitous contaminants in Amazonian freshwater ecosystems, with measured concentrations (55-5000 ??m) ranging between 5 and 152 MPs/m(3) in the Amazon River and its main tributaries, and between 23 and 74,550 MPs/m(3) in urban streams. The calculated Hazardous Concentration for the 5% of species (HC(5)) derived from the SSDs for the entire MP range (1-5000 ??m) were 1.6 ?? 10(7) MPs/m(3) (95% CI: 1.2 ?? 10(6) - 4.0 ?? 10(8)) for food dilution, and 1.8 ?? 10(7) MPs/m(3) (95% CI: 1.5 ?? 10(6) - 4.3 ?? 10(8)) for translocation. Rescaled exposure concentrations (1-5000 ??m) in the Amazon River and tributaries ranged between 6.0 ?? 10(3) and 1.8 ?? 10(5) MPs/m(3), and were significantly lower than the calculated HC(5) values. Rescaled concentrations in urban streams ranged between 1.7 ?? 10(5) and 5.7 ?? 10(8) MPs/m(3), and exceeded both calculated HC(5) values in 20% of the locations. This study shows that ecological impacts by MP contamination are not likely to happen in the Amazon River and its major tributaries. However, risks for freshwater organisms may be expected in near densely populated areas, such as the cities of Manaus or Belem, which have limited wastewater treatment facilities.",10.1016/j.watres.2023.119707,1,11/11/2025 15:07,
287,Anthropogenically impacted lake catchments in Denmark reveal low microplastic pollution,"Microplastics have been detected in lake environments globally, including in remote regions. Agricultural and populated areas are known to congregate several inputs and release pathways for microplastic. This study investigated microplastic (50-5000 ??m) contamination in five Danish freshwater lakes with catchments dominated by arable land use. The concentrations in sediments (n = 3/site) and the zebra mussel, Dreissena polymorpha (n = 30/site), were calculated and compared with catchment characteristics and environmental parameters. Microplastic concentrations in sediment were relatively low (average 0.028 ?? 0.017 items/g dry weight sediment) whilst only a single microplastic was found in the mussels (average 0.067 ?? 0.249 items/10 individual). Hence, no relationship between the number of observed microplastics in sediment and mussels could be identified, nor could a relationship between concentration in sediment and environmental parameters. As all lakes studied received their water from moderate to heavily anthropogenically impacted catchments, it was expected that they would be sinks for microplastic with high bioavailability. Based on the results of the present study, D. polymorpha were found to not be contaminated by microplastics in the five study lakes. Thus, our results suggest that these mussels do not interact with microplastics at low concentrations. We speculate that the results on sediment and biota could be explained by several factors related to regional differences in plastic use, species characteristics, sampling size, and the fact that finding no microplastic is not always reported in the scientific literature. Thus, the paper provides insight into the dynamics between the catchment, lake, and biota in systems with low microplastic concentration.",10.1007/s11356-022-19001-8,1,11/11/2025 15:09,
222,Microplastic Chemostasis and Homogeneity During a Historic Flood on the Mississippi River,"Microplastics are ubiquitous environmental pollutants, yet little is known about their transport and distribution in large rivers. This study quantified and characterized microplastics under varying flow conditions and throughout the water column of the Mississippi River (United States). Temporal samples were collected from the river's surface at St. Louis, Missouri, every similar to 4 days during a historic flood in 2019 (n = 21) and biweekly under lower flow conditions in 2019-2020 (n = 7). The microplastic concentrations (6.0 +/- 3.0 counts/L) and compositions (predominantly fibers that were frequently clear, blue, black, and red) in our temporal samples did not fluctuate as a function of discharge or other indicators of new water inputs (e.g., specific conductivity and turbidity). When we assessed samples collected throughout the Mississippi River's water column (n = 10) at East Alton, Illinois, we found that the microplastic amounts (7.0 +/- 3.5 counts/L) and assemblages (mostly clear, blue, black, and red fibers) were similar to the time series samples. We observed no relationship between water velocity and microplastic abundances across the channel. Instead, microplastic quantities near a developed bank with heavy barge traffic were higher than those found near the opposite, forested bank. Localized variations in land use may thus explain the minor differences in microplastic concentrations across the river. The microplastic amounts did not change as a function of water column depth. Nevertheless, we saw some evidence of varying microplastic compositions between surface and deeper samples, which is potentially the consequence of dissimilarities in polymer buoyancy. Microplastic chemostasis and homogeneity at our Mississippi River sites during a historic flood event contrast with prior observations of changing microplastic amounts and assemblages during discharge perturbations. Our results may therefore indicate variable transport processes with river scale that could be applicable to additional segments of the Mississippi River or other large river systems.",10.1089/ees.2024.0133,1,11/11/2025 15:09,
34,Microplastic clouds in rivers: spatiotemporal dynamics of microplastic pollution in a fluvial system,"Background: The microplastic transport of rivers is a complex spatiotemporal process; however, only limited knowledge exists on it, making its monitoring complicated. The study aimed to analyze the spatial and temporal dynamics of suspended sediments and microplastics based on measurements (1) every five days for 2 years at one site and (2) annual repetition at 29 sites along the 750-km-long Tisza River for 3 years. Water samples were taken by pumping (1 m3). Machine learning algorithms were applied to Sentinel images to analyze the spatiality of sediment transport. Results: In the Tisza River (Central Europe), the microplastic concentration (MPC<inf>mean</inf>: 35 ?? 27 item/m3) and the suspended sediment concentration (SSC<inf>mean</inf>: 60 ?? 57 g/m3) showed high temporal variations. During low stages, the concentrations dropped as most transported sediments were deposited on the bottom. These sediments, including microplastics, were remobilized during flood waves, thus, higher MPC and SSC were measured. The first flood wave after a low-stage period had the highest concentrations. The increased transport capacity of the river during floods created large-scale suspended sediment and microplastic waves with increased concentrations. The mean MPC gradually increased between 2021 (19 ?? 13.6 item/m3) and 2022 (23.7 ?? 15.8 item/m3), and then it more than doubled (2023: 57 ?? 44.8 item/m3). The tributaries acted as suspended sediment and microplastic conveyors. On the Sentinel images, medium-scale clouds were identified, with the suspended sediment clouds being more pronounced than microplastic clouds. Fewer and longer clouds appeared during low stages, separated by clearer water bodies. During flood waves, shorter clouds were detected. The tributaries with increased suspended sediment and microplastic transport created well-distinguishable clouds in the main river. Conclusions: Identifying suspended sediment and microplastic clouds in a river could support more precise monitoring. The hydrological background of the monitoring and the existence of these clouds should be considered, as sampling from clouds with increased SSC and MPC provides different data than sampling from the clearer water bodies between two clouds. Graphical Abstract: (Figure presented.) ?? 2024 Elsevier B.V., All rights reserved.",10.1186/s12302-024-00967-w,1,11/11/2025 15:10,
694,Microplastics in the Mississippi River System during Flash Drought Conditions,"The Mississippi River System is of great ecological and economic importance, making it crucial to monitor contaminants within it. While nutrient pollution is well studied, there are little data on microplastics (MPs) in the Mississippi River System (MSRS), especially during drought conditions. Herein, we characterize MP pollution from seven sites across the MSRS during both flash drought and non-drought periods using FTIR microspectroscopy (??-FTIR). Additionally, we evaluate the impact of multiple water level conditions on MP polymer composition across five time points at a single sampling site. Of all MPs identified, polyethylene terephthalate (PET, 22%), resin (17%), and polyethylene (PE, 10%) were the most abundant polymers. Average concentrations ranged from 16 to 381 MPs/L across seven sites, with no significant difference in concentration between conditions. Irregular particles were the most common morphology, with most MPs falling in the lowest size range measured (30?€?100 ??m). Drought condition had a significant (p < 0.001) impact on polymer composition, and polymers most strongly correlated with flash drought were mostly fluoropolymers. For the single sampling site, concentrations differed, but not significantly, across the five timepoints. These results demonstrate the complex relationship between MP concentration and drought condition, and also highlight the importance of fully characterizing MPs in environmental studies. ?? 2024 Elsevier B.V., All rights reserved.",10.3390/environments11070141,1,11/11/2025 15:12,
671,"Microplastic pollution in Pearl River networks: Characteristic, potential sources, and migration pathways","Microplastic (MP) pollution has become a global environmental problem with profound impacts on aquatic ecosystems. Although the topic of MPs has attracted high attention, the sources, transport pathway, and removal of MPs in river networks is still unclear. Here, we conducted a field survey across the Pearl River Basin (PRB) (> 4.5 ?? 10(5) km(2)) and collected the water samples to characterize the spatial distribution of MPs using a Laser Direct Infrared (LDIR) chemical imaging system. The MPs were detected in all samples with an average abundance of 1092.86 items/L, in which polyamide (PA), polyurethane (PU), and polyvinyl chloride (PVC) are the main polymer types. Population and surface runoff were identified as major factors influencing the concentrations of MPs. The Partial Least Squares Structural Equation Modeling (PLS-PM) analysis revealed that precipitation-induced surface runoff is a major pathway for MPs transferring from terrestrial environment to river networks. River hydraulic dynamics were found to have considerable influence on the selective removal of MPs from water column in the river channel. The smooth state (Froude number, Fr <0.23) promotes while the rough state (Fr > 0.23) inhibits the deposition of MPs from water column to sediments. In particular, the smooth state facilitates the deposition of large-sized and high-density MPs from the water column to sediments. The deposition processes in river channel cause considerable fractionation of polymer types and size of riverine MPs. This study provides the first-hand MP pollution status in the networks of the PRB and provide insights into sources, spatial distribution characteristics, and transmission mechanism of MPs in river networks, which would provide theoretical bases and experimental reference for river water quality management and risk control of MPs for governor, stakeholders, and policy makers.",10.1016/j.watres.2025.123261,1,11/11/2025 15:13,
624,The Vertical Distribution of Microplastics in the Water Column of Lake Ladoga,"The vertical distribution of microplastics in Lake Ladoga was studied under conditions of density stratification with the presence of a thermocline and under homothermal conditions. Using a pump filtration device, water samples were taken at different water layers (0?€?70 m) under different hydrological conditions and a comparative analysis of the concentrations of microplastic particles with a size of 60?€?5000 ??m was carried out. Microplastic particles were analyzed using both optical microscopy and Raman spectroscopy methods. Based on the obtained data, it was concluded that under conditions of density stratification, the concentrations of microplastic particles in the thermocline and above it are increased in comparison with the underlying layers (50 ?? 40.2 and 15.9 ?? 13 particles/m3, respectively). Under homothermal conditions, the vertical distribution of microplastics in the surface layer and in water column is more uniform (17.3 ?? 17.8 and 12.7 ?? 15.6 particles/m3, respectively). ?? 2024 Elsevier B.V., All rights reserved.",10.1134/S009780782370063X,1,11/11/2025 15:14,
146,Microplastic pollution in the surface waters of the Laurentian Great Lakes,"Neuston samples were collected at 21 stations during an ~700 nautical mile (~1300 km) expedition in July 2012 in the Laurentian Great Lakes of the United States using a 333 ??m mesh manta trawl and analyzed for plastic debris. Although the average abundance was approximately 43,000 microplastic particles/km??, station 20, downstream from two major cities, contained over 466,000 particles/km??, greater than all other stations combined. SEM analysis determined nearly 20% of particles less than 1 mm, which were initially identified as microplastic by visual observation, were aluminum silicate from coal ash. Many microplastic particles were multi-colored spheres, which were compared to, and are suspected to be, microbeads from consumer products containing microplastic particles of similar size, shape, texture and composition. The presence of microplastics and coal ash in these surface samples, which were most abundant where lake currents converge, are likely from nearby urban effluent and coal burning power plants.",10.1016/j.marpolbul.2013.10.007,1,11/11/2025 15:15,
29,Plastic Debris in 29 Great Lakes Tributaries: Relations to Watershed Attributes and Hydrology,"Plastic debris is a growing contaminant of concern in freshwater environments, yet sources, transport, and fate remain unclear. This study characterized the quantity and morphology of floating micro- and macroplastics in 29 Great Lakes tributaries in six states under different land covers, wastewater effluent contributions, population densities, and hydrologic conditions. Tributaries were sampled three or four times each using a 333 ??m mesh neuston net. Plastic particles were sorted by size, counted, and categorized as fibers/lines, pellets/beads, foams, films, and fragments. Plastics were found in all 107 samples, with a maximum concentration of 32 particles/m(3) and a median of 1.9 particles/m(3). Ninety-eight percent of sampled plastic particles were less than 4.75 mm in diameter and therefore considered microplastics. Fragments, films, foams, and pellets/beads were positively correlated with urban-related watershed attributes and were found at greater concentrations during runoff-event conditions. Fibers, the most frequently detected particle type, were not associated with urban-related watershed attributes, wastewater effluent contribution, or hydrologic condition. Results from this study add to the body of information currently available on microplastics in different environmental compartments, including unique contributions to quantify their occurrence and variability in rivers with a wide variety of different land-use characteristics while highlighting differences between surface samples from rivers compared with lakes.",10.1021/acs.est.6b02917,1,11/11/2025 15:15,
642,"Microplastic concentrations, size distribution, and polymer types in the surface waters of a northern European lake","We examined microplastic concentrations, size distributions, and polymer types in surface waters of a northern European dimictic lake. Two sampling methods, a pump sieving water onto filters with different pore sizes (20, 100, and 300 ??m) and a common manta trawl (333 ??m), were utilized to sample surface water from 12 sites at the vicinity of potential sources for microplastic emissions. The number and polymer types of microplastics in the samples were determined with optical microscopy and ??FTIR spectroscopy. The average concentrations were 0.27 ?? 0.18 (mean ?? SD) microplastics/m(3) in manta trawled samples and 1.8 ?? 2.3 (>300 ??m), 12 ?? 17 (100-300 ??m) and 155 ?? 73 (20-100 ??m) microplastics/m(3) in pump filtered samples. The majority (64%) of the identified microplastics (n = 168) were fibers, and the rest were fragments. Materials were identified as polymers commonly used in consumer products, such as polyethylene, polypropylene, and polyethylene terephthalate. Microplastic concentrations were high near the discharge pipe of a wastewater treatment plant, harbors, and snow dumping site. PRACTITIONER POINTS: Samples were taken with a manta trawl (333 ??m) and a pump filtration system (300/100/20 ??m) With pump filtration, small 20-300 ??m particles were more common than >300 ??m particles The average concentration of manta trawled samples was 0.27 ?? 0.18 (mean ?? SD) microplastics/m(3) FTIR analysis revealed PE, PP, PET, and PAN to be the most common polymers.",10.1002/wer.1229,1,11/11/2025 15:15,
559,Spatio-temporal distribution of microplastics in a Mediterranean river catchment: The importance of wastewater as an environmental pathway,"Microplastics (MPs) are considered to be ubiquitous contaminants in freshwater ecosystems, yet their sources and pathways at the river catchment scale need to be better determined. This study assessed MP (55-5000 ??m) pollution in a Mediterranean river catchment (central Spain) and aimed to identify the importance of wastewater as an environmental pathway. We sampled treated and untreated wastewaters, and raw and digested sludge from five WWTPs during two seasons. River water and sediments were sampled at three locations with different anthropogenic influences during three seasons. On average, 93% (47-99%) of MPs were retained by WWTPs. Concentrations in river water and sediment ranged between 1 and 227 MPs/m(3) and 0-2630 MPs/kg dw, respectively. Concentrations strongly depended upon land-use, with pollution levels increasing significantly downstream of urban and industrial areas. Seasonality influenced the observed MP concentrations strongly. During high flow periods, higher water but lower sediment concentrations were observed compared to low flow periods. We estimate that 1 ?? 10(10) MPs are discharged into the catchment via treated and untreated wastewater annually, which constitutes up to 50% of the total MP catchment discharge. Thus, we conclude that the wastewater system represents a major environmental pathway for MPs into Mediterranean rivers with low dilution capacity.",10.1016/j.jhazmat.2021.126481,1,11/11/2025 15:18,
537,Microplastic Contamination and Ecological Status of Freshwater Ecosystems: A Case Study in Two Northern Portuguese Rivers,"BACKGROUND: Most European rivers have not yet achieved ""good"" ecological status. In addition, the presence and abundance of microplastics (MPs) in freshwater is a matter of great concern to the scientific community. METHODOLOGY: This study assesses the ecological status of four sampling sites of Selho (S1-S4) and Costa-Couros (C1-C4) rivers (Guimar??es, Portugal), and the abundance of MPs in sediments and benthic macroinvertebrates (Oligochaeta) from those sites. RESULTS: All sites of both rivers under higher pressure did not reach a ""good"" ecological status (S2-S3, C2-C4) based on the macroinvertebrate community. High levels of nutrients were observed at all sites in both rivers (except C2), especially phosphorus. In the Oligochaeta's gut of Costa-Couros river, the high number of MPs seems to be associated with their weight (95.25 ?? 25.61 to 1069.00 ?? 385.30 MPs g/fresh weight), suggesting the existence of malnutrition and digestive disorders, whereas the highest number of MPs in gut (134.00 ?? 30.36 to 558.6 ?? 100.70 MPs g/fresh weight) were found for the heaviest organisms of Selho. CONCLUSIONS: Thus, sites with higher ecological status do not necessarily have lower abundance of MPs. In the sediments, urbanization seems to be the main driver for MP contamination. MP contamination is pervasive across the sediments and Oligochaeta's gut in both rivers. Since MPs have the potential to cause harm to environmental and human health, it is essential to monitor not only the ecological status of freshwaters, but also emerging pollutants such as MPs.",10.3390/ijerph192315956,1,11/11/2025 15:18,
633,Microplastic and microfiber fluxes in the Seine River: Flood events versus dry periods,"Studies on the influence of hydrodynamic conditions on anthropogenic microfiber (MF) and microplastic (MP) distributions in freshwater environments are sparse. In this study, we evaluated the influence of urbanisation gradient on the spatial variability of MFs and MPs. Temporal variability was also assessed by comparing the concentrations and fluxes of MFs and MPs under low flow conditions with those during the January-February 2018 flood event. For each period, Seine river water was collected upstream and downstream of Greater Paris and filtered through an 80 ??m net at three different sampling sites. MFs were counted using a stereomicroscope, while MPs were analysed using micro-Fourier transform infrared spectroscopy coupled with siMPle analysis software. The highest concentrations of MFs and MPs were reported at the furthest downstream sites during both periods. However, high water flowrates and urbanisation gradient did not significantly impact MF and MP concentrations, sizes, or polymer distributions. The median MF and MP concentrations were 2.6 and 15.5 items/L and their interquartile ranges were 1.6 and 4.9 items/L (n = 10), respectively, illustrating relatively stable concentrations in spite of the urbanisation gradient and variations in the flowrate. In contrast to the concentration, size, and polymer distribution characteristics, MP mass fluxes were strongly affected by river flow. MF and MP fluxes show increases in the number and mass of particles from upstream to downstream. The downstream site presents high MP mass fluxes, which range between 924 and 1675 tonnes/year. These results may indicate significant MP inputs from the Paris Megacity through wastewater treatment plant effluents and untreated stormwater. The January-February 2018 flood event, which represented 14.5% of the year (in terms of time), contributed 40% of the yearly MP mass fluxes. Thus, flood events contribute strongly to MP fluxes.",10.1016/j.scitotenv.2021.150123,1,11/11/2025 15:19,
595,Monitoring microplastics in the Seine River in the Greater Paris area,"This data paper presents microplastic (MP) concentration and composition data from four campaigns in a one-year period in the Seine River within the Greater Paris area. Detailed data on MP occurrence, physical water parameters, hydrological conditions, and potential sewer point sources are presented. Initial analysis of the data set shows that MP concentrations were significant (median: 600 particles m???3 and 100 mg m???3) and MP fluxes showed variations across sampling sites and campaigns. Three polymer types (polypropylene - PP, polyethylene - PE, polystyrene - PS) account for 96% of the total number of MP. This dataset provides valuable insights for understanding river MP pollution under anthropogenic pressure. ?? 2025 Elsevier B.V., All rights reserved.",10.3389/feart.2024.1386547,1,11/11/2025 15:19,
