Unique_ID,Study_ID,Title,Year,First_Author,Latitude,Longitude,Season_Calculated,Gear_Category,Std_Value_m3,Separation_Category,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Note,Samp_Year_Start,Samp_Year_End,Mesh_Size_um,dis_m3_pyr,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,ele_mt_sav,ele_mt_uav,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_syr,tmp_dc_uyr,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,aet_mm_syr,aet_mm_uyr,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,pop_ct_ssu,pop_ct_usu,urb_pc_sse,urb_pc_use,rdd_mk_sav,rdd_mk_uav,hft_ix_s09,hft_ix_u09,hdi_ix_sav,HYBAS_ID
REC_03760,Svigruha_2023_Presenceva,"Presence, variation, and potential ecological impact of microplastics in the largest shallow lake of Central Europe",2023,R??ka Svigruha,46.86,17.75,Summer,Pumps,2.5,ZnCl2,,,,,,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lake Balaton | Central Europe   | H2O2 (30%) + Fenton reaction | ZnCl2 (1.7 g cm-3) | micro-FTIR | Supplementary Table 1 | Total 5.0; Polyethylene 3.0; Polypropylene 2.0 | Calculated center point of Lake Balaton (Specific coordinates not provided) | Map in Supp Fig 1 only, no exact coordinates | Shape data NR.",2022.0,2022.0,50.0,19.586,119.0,66000000.0,0.0,256010.0,5347340.0,183993.0,2340764.0,174.0,175.0,3.1,2.5,4.9,10.5,10.3,595.0,661.0,900.0,898.0,506.0,560.0,46.0,40.0,11.0,12.0,24.0,6.0,0.0,0.0,5682.0,311705.0,0.0,2.0,1190.0,793.0,12.4,13.8,0.8240000000000001,2121168440.0
REC_03761,Liu_2020_Occurrence,Occurrence and characteristics of microplastics in the Haihe River: An investigation of a seagoing river flowing through a megacity in northern China,2020,Yang Liu,39.1619,117.1703,,Nets,2.47,NaCl,,,,,,,,,,,,,,Haihe River | Tianjin | Suburban  | 30% H2O2 | NaCl | Stereomicroscope verified by u-FT-IR | Table S2 | 2.47??1.02 | Table S1 | Composition not reported per site. See Overall Mean row for study-wide composition.,,,333.0,214.345,34.0,9095000000.0,8711000000.0,1480800.0000000002,205545290.0,4561124.0,227467234.0,6.0,497.0,0.0,6.0,0.4,12.5,11.0,527.0,517.0,1035.0,1094.0,451.0,443.0,12.0,44.0,0.0,26.0,0.0,2.0,0.0,1.0,678399.0,71159328.0,99.0,30.0,4126.0,458.0,37.6,19.1,0.844,4120483160.0
REC_03762,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,27.95,-82.46,Summer,Nets,2.46,Not Reported,0.0,100.0,0.0,0.0,0.0,40.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SL | 2.46 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",2018.0,2018.0,500.0,17.358,417.0,50000000.0,0.0,697930.0000000001,2731860.0,655402.0,1369200.0,20.0,33.0,0.4,0.7000000000000001,0.6000000000000001,22.3,22.1,1219.0,1325.0,1465.0,1523.0,1032.0,1122.0,3.0,14.0,6.0,20.0,38.0,37.0,38.0,37.0,246104.0,618432.0,93.0,29.0,11086.0,2954.0,37.6,25.4,0.892,7120045140.0
REC_03763,Fischer_2016_Microplast,Microplastic pollution in lakes and lake shoreline sediments ?? A case study on Lake Bolsena and Lake Chiusi (central Italy),2016,Fischer,42.6,11.93,Summer,Nets,2.42,NaCl,8.7,91.3,0.0,0.0,0.0,,,,,,,,,"Lake Bolsena | Lazio | Recreation, fishery, agriculture | 130 inhabitants/km2 | HCl (48h RT + 1h 70??C) | NaCl | Visual (Nile Red) + SEM check | Page 5, Section 3.1 and Figure 2 | abundances calculated being 2.42 (T3)... particles/m3 | Calculated center point of lake (based on Fig 1) | Sampled one day after heavy wind event. Fragments calculated from Fig 2 (2.21/2.42).",2014.0,2014.0,300.0,1.593,337.0,0.0,0.0,149500.0,149500.0,30274.0,30274.0,364.0,364.0,2.8000000000000003,2.8000000000000003,0.7000000000000001,13.9,13.9,687.0,687.0,973.0,973.0,579.0,579.0,44.0,44.0,23.0,23.0,44.0,44.0,0.0,0.0,9780.0,9780.0,0.0,0.0,697.0,697.0,11.7,11.7,0.905,2120592820.0
REC_03764,Mani_2020_Seasonalmi,Seasonal microplastics variation in nival and pluvial stretches of the Rhine River ?? From the Swiss catchment towards the North Sea,2020,Thomas Mani,47.5577,7.6085,Winter,Nets,2.407,Not Reported,,33.1,,,53.8,,,,,,,,,Rhine | Switzerland | Industrial  | KOH  | Stereomicroscopy + ATR-FTIR (41% subset) | Table S1 | 0.54462; 1.49860; 5.17850 | Table S1 | Shape data based on regional average for Swiss sites.,2017.0,2017.0,300.0,1052.661,637.0,78711000000.0,1709000000.0,880170.0,137368520.0,3236166.0,208693156.0,403.0,1055.0,5.7,13.5,5.800000000000001,9.4,6.1000000000000005,850.0,1237.0,794.0,665.0,644.0,627.0,15.0,13.0,16.0,28.0,0.0,4.0,0.0,0.0,176479.0,7433939.0,56.0,13.0,4145.0,1445.0,31.1,19.3,0.938,2120492760.0
REC_03767,Gilbert_2024_Abellwethe,A bellwether for microplastic in wetland catchments in the Great Lakes region,2024,Dominique S. Gilbert,46.258719,-85.968286,Autumn,Nets,2.37,Other,63.16,26.32,5.26,5.26,0.0,12.6,13.9,0.0,43.6,0.0,0.0,0.0,0.0,"Pool B to A | Michigan | Wetland  | 30% H2O2 | K2CO3 | Stereo Microscope + FTIR | Table S4; Table S1 | 12 Fibers, 5 Fragments, 1 Film, 1 Sphere / Volume 8.02 m3 | Table S1 | Acrylic (11.5%) included in Poly_Other.",2020.0,2020.0,100.0,20.354,549.0,230000000.0,34000000.0,419690.0,2191390.0,289098.0,949241.0,216.0,242.0,0.7000000000000001,0.8,1.0,5.2,5.0,801.0,807.0,817.0,806.0,609.0,603.0,1.0,1.0,0.0,1.0,61.0,47.0,54.0,40.0,465.0,2483.0,0.0,0.0,165.0,175.0,4.0,3.1,0.944,7120379360.0
REC_03769,Truong_2024_Abundanceo,"Abundance of microplastics in surface water of tropical reservoirs during contrasted season, the case of Dau Tieng and Tri An, Vietnam",2024,T.-N.-S. Truong,11.14832,107.125213,Autumn,Nets,2.36,Not Reported,97.5,2.5,0.0,0.0,0.0,47.0,28.0,4.0,13.0,0.0,0.0,0.0,0.0,"Tri An Reservoir | Dong Nai province | Less populated area (Center of reservoir, offshore)  | SDS; Bioenzymes F and EF; H2O2 | Visual identification; FTIR | Table 4 | TA3 2.36 ?? 0.60 | Table 2 | Polymer composition aggregated for whole study. Shape percentages calculated from Table 4.",2021.0,2021.0,80.0,598.16,1424.0,1131000000.0,1001000000.0,2175670.0,72920400.0,7406612.0,117149313.0,69.0,656.0,1.1,7.0,1.0,26.1,22.700000000000003,2335.0,2042.0,1561.0,1489.0,1203.0,1169.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,16210.0,2126538.0,3.0,8.0,730.0,394.0,9.7,9.5,0.683,4121596610.0
REC_03770,Truong_2024_Abundanceo,"Abundance of microplastics in surface water of tropical reservoirs during contrasted season, the case of Dau Tieng and Tri An, Vietnam",2024,T.-N.-S. Truong,11.332743,106.334208,Spring,Nets,2.35,Not Reported,100.0,0.0,0.0,0.0,0.0,47.0,28.0,4.0,13.0,0.0,0.0,0.0,0.0,"Dau Tieng Reservoir | Tay Ninh province | Less populated area (No inhabitants, offshore)  | SDS; Bioenzymes F and EF; H2O2 | Visual identification; FTIR | Table 3 | DT3 2.35 ?? 0.54 | Table 1 | Polymer composition aggregated for whole study. Shape percentages calculated from Table 3.",2021.0,2021.0,80.0,106.891,1155.0,1516000000.0,0.0,747960.0000000001,10239510.0,1129944.0,8973221.0,29.0,62.0,1.0,1.2000000000000002,1.1,26.9,26.6,2124.0,2209.0,1618.0,1626.0,1220.0,1220.0,8.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,23135.0,382588.0,15.0,6.0,650.0,458.0,13.7,11.2,0.683,4121596230.0
REC_03771,Wicaksono_2021_Theinfluen,"The influence of weirs on microplastic fate in the riverine environment (case study: Jeneberang River, Makassar City, Indonesia)",2021,Wicaksono,-5.2,119.425,,Nets,2.32,Not Reported,59.57,29.79,0.0,0.0,10.64,,,,,,,,,"Jeneberang River | Makassar City | Urban    | Stereomicroscope | Figure 2; Figure 4 | 2.32 item/m3; 59.57% Line, 29.79% Fragment, 9.57% Film/Foam | Visual estimation from Fig 1 | Coordinates estimated from Figure 1 map. Shape Other includes Film/Foam mentioned in text and chart labels.",,,0.0,9.21,1721.0,0.0,0.0,512560.0,512560.0,237891.0,237891.0,15.0,15.0,0.5,0.5,0.9,26.3,26.3,2660.0,2660.0,1560.0,1560.0,1184.0,1184.0,53.0,53.0,21.0,21.0,7.0,7.0,0.0,0.0,376990.0,376990.0,72.0,72.0,2895.0,2895.0,27.9,27.9,0.6970000000000001,5120031360.0
REC_03772,Gilbert_2024_Abellwethe,A bellwether for microplastic in wetland catchments in the Great Lakes region,2024,Dominique S. Gilbert,46.283072,-85.958169,Autumn,Nets,2.31,Other,58.06,32.26,0.0,9.68,0.0,13.1,0.0,0.0,57.6,0.0,0.0,0.0,0.0,"Pool F to E | Michigan | Wetland  | 30% H2O2 | K2CO3 | Stereo Microscope + FTIR | Table S4; Table S1 | 18 Fibers, 10 Fragments, 3 Films / Volume 13.40 m3 | Table S1 | Acrylic (13.0%) included in Poly_Other.",2020.0,2020.0,100.0,20.354,549.0,230000000.0,34000000.0,419690.0,2191390.0,289098.0,949241.0,216.0,242.0,0.7000000000000001,0.8,1.0,5.2,5.0,801.0,807.0,817.0,806.0,609.0,603.0,1.0,1.0,0.0,1.0,61.0,47.0,54.0,40.0,465.0,2483.0,0.0,0.0,165.0,175.0,4.0,3.1,0.944,7120379360.0
REC_03773,Faure_2015_Plasticpol,"Plastic pollution in Swiss surface waters: nature and concentrations, interaction with pollutants",2015,Florian Faure,46.35,6.88,Autumn,Nets,2.3,NaCl,,,,,,,,,,,,,,"Rhone River | Switzerland | Mixed | Low | 35% H2O2 | NaCl | Visual, FTIR | Table 5 | Rh??ne, upstream | 4 | 2.3 (particles m-3) | Approximate coordinates based on site name | Location: Upstream from Lake Geneva (Inlet).",2013.0,2013.0,300.0,179.298,879.0,1111000000.0,1107000000.0,1947080.0,21277280.0,4497856.0,27273822.0,911.0,2044.0,16.3,24.6,70.7,7.2,1.4,1103.0,1670.0,756.0,507.0,626.0,479.0,9.0,3.0,12.0,17.0,18.0,2.0,0.0,1.0,34241.0,366972.0,6.0,5.0,1345.0,527.0,22.3,13.7,0.939,2120520920.0
REC_03774,MoraTeddy_2020_Microplast,"Microplastic pollution in urban streams across New Zealand: concentrations, composition and implications",2020,Aidan K. Mora-Teddy,-36.860856,174.719558,Summer,Nets,2.3,NaCl,65.9,32.7,0.0,0.0,1.4,,,1.4,,,,,,"Motions Creek | Auckland | Urban  | H2O2 (Wet peroxide oxidation) | NaCl | Microscopy (Visual) | Table S1; Table S3 | 2.3 Microplastic/m3; -36.860856, 174.719558 | Table S1 | Visual identification only. Polystyrene shape counted as Shape_Other (Foam/Other) and Poly_PS.",2019.0,2019.0,250.0,4.324,759.0,0.0,0.0,275150.0,275150.0,59026.0,59026.0,60.0,16.0,3.7,1.8,4.9,15.0,15.2,1289.0,1279.0,975.0,982.0,831.0,832.0,0.0,0.0,46.0,47.0,13.0,59.0,0.0,0.0,414142.0,414142.0,73.0,67.0,5292.0,6230.0,32.5,32.800000000000004,0.915,5120086380.0
REC_03775,Strady_2021_Baselineas,"Baseline assessment of microplastic concentrations in marine and freshwater environments of a developing Southeast Asian country, Viet Nam",2021,Emilie Strady,21.04302,105.86087,,Nets,2.3,NaCl,90.0,10.0,0.0,0.0,0.0,,,,,,,,,"Red River | Ha Noi | Urban, dense population density, agricultural runoff  | SDS; Biozym SE/F; H2O2 30% | NaCl (1.18 g mL-1) | FTIR-ATR | Table 1; Page 5 | 2.3 items m-3 (Red River; HN-RR-W) | Table 1 | Shape percentages visually estimated from Fig 4. Net mesh 80um but observation cutoff 300um.",,,80.0,3341.957,884.0,12927000000.0,12390000000.0,8408420.0,711975780.0,63814789.0,1881480625.0,11.0,1135.0,0.3,17.3,0.6000000000000001,23.8,19.200000000000003,1683.0,1433.0,1302.0,1307.0,1071.0,968.0,73.0,12.0,0.0,20.0,54.0,1.0,34.0,0.0,895750.0,15605204.0,100.0,3.0,4906.0,332.0,37.5,10.6,0.683,4121548380.0
REC_03776,Zhang_2017_Occurrence,"Occurrence and Characteristics of Microplastic Pollution in Xiangxi Bay of Three Gorges Reservoir, China",2017,Kai Zhang,30.961,110.757,Autumn,Nets,2.3,Other,,,,,,,,,,,,,,"Xiangxi River | Hubei    | Potassium formate | Raman | Table 1 | 6.9 | Visual estimation from Fig 1 | Volume standardized assuming 30cm sampling depth. Polymer composition: PE, PP, PS identified; PP most abundant (34-91%).",2015.0,2015.0,112.0,13702.895,678.0,41071000000.0,22652000000.0,10190010.0,4611791560.0,117607516.0,19185040000.0,765.0,2601.0,25.4,16.1,51.5,14.1,8.0,1107.0,849.0,1043.0,922.0,888.0,682.0,23.0,17.0,3.0,43.0,6.0,1.0,0.0,0.0,7984.0,151909109.0,1.0,4.0,334.0,170.0,11.1,10.1,0.739,4120738390.0
REC_03777,Tang_2022_Distributi,"Distribution Characteristics and Source Analysis of Microplastics in Urban Freshwater Lakes: A Case Study in Songshan Lake of Dongguan, China",2022,Tang,22.89,113.87,Spring,Nets,2.29,Not Reported,11.2,24.2,0.0,60.7,3.9,,,,,0.0,,,,"Songshan Lake | Dongguan, Guangdong | Urban  | None (Rinsed with deionized water) | Visual microscopy + u-FTIR | Section 3.2 and 3.3 | the average abundance of microplastics in the surface water ... were ... 2.29 ?? 0.98 items/m3... The proportion of these four types of microplastics was, respectively, 60.7, 24.2, 3.9, and 11.2% in surface water | Calculated center point of study area based on Table 1 | Shape_Other includes Foams (3.9%). Polymer composition was reported as pooled data for the study (water+sediment) so specific percentages for water are NR, except for PVC which was explicitly stated as not detected in surface water.",2018.0,2018.0,112.0,3.277,1059.0,100000000.0,100000000.0,247630.00000000003,247630.00000000003,84423.0,84423.0,38.0,38.0,2.4000000000000004,2.4000000000000004,2.1,22.5,22.5,1836.0,1836.0,1291.0,1291.0,1151.0,1151.0,59.0,60.0,4.0,4.0,19.0,19.0,0.0,0.0,328546.0,328547.0,89.0,89.0,2910.0,2910.0,31.8,31.8,0.775,4120984680.0
REC_03778,Zhang_2017_Occurrence,"Occurrence and Characteristics of Microplastic Pollution in Xiangxi Bay of Three Gorges Reservoir, China",2017,Kai Zhang,31.13,110.75,Autumn,Nets,2.28,Other,,,,,,,,,,,,,,"Xiangxi River | Hubei    | Potassium formate | Raman | Table 1 | 6.84 | Visual estimation from Fig 1 | Volume standardized assuming 30cm sampling depth as discussed in paper text. Polymer composition: PE, PP, PS identified; PP most abundant (34-91%).",2015.0,2015.0,112.0,32.512,608.0,138000000.0,138000000.0,707810.0000000001,3994300.0,680490.0,2235361.0,762.0,1279.0,21.4,24.200000000000003,37.9,14.0,11.3,1038.0,1139.0,1057.0,942.0,849.0,841.0,8.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,31906.0,117720.0,7.0,2.0,154.0,117.0,11.7,8.5,0.739,4120730690.0
REC_03779,Kapp_2018_Microplast,Microplastic Hotspots in the Snake and Lower Columbia Rivers: A Journey from the Greater Yellowstone Ecosystem to the Pacific Ocean,2018,Kapp,43.3431,-111.2089,Summer,Nets,2.278,NaCl,12.5,12.5,0.0,75.0,0.0,,,,,,,,,"Snake River | Idaho | Dam/Reservoir outflow | Low | WPO (Wet Peroxide Oxidation) | NaCl and NaI | Visual microscopy (verified with Hot Needle, subset Raman) | Table S1 | 3512 / 1.89 (Vol); 2.278 / 0 (Total MPs); 0.285 (Fiber) / 0.285 (Frag) / 1.709 (Film) | Table S1 | Site name: Below Palisades Dam. Net sample.",2016.0,2016.0,100.0,103.614,210.0,3973000000.0,2557000000.0,525200.0,31067230.0,1135388.0,29497951.0,2068.0,2415.0,17.5,12.6,25.1,3.3000000000000003,0.5,497.0,541.0,903.0,809.0,422.0,449.0,9.0,3.0,8.0,6.0,6.0,5.0,0.0,3.0,80.0,33977.0,0.0,0.0,70.0,47.0,2.8000000000000003,1.9,0.884,7120456310.0
REC_03782,Lisina_2021_Microplast,MICROPLASTIC ABUNDANCE IN VOLGA RIVER: RESULTS OF A PILOT STUDY IN SUMMER 2020,2021,Anastasia A. Lisina,56.786,36.313,,Nets,2.235,NaCl,25.0,62.5,0.0,12.5,0.0,,,,,,,,,"Volga River | Tver | Urban  | H2O2 + NaOH | NaCl | Visual microscopy | Table 1 | 13 56.786/36.313 Tver, downstream 120 [30/15/75] 53.7 2.235 | Table 1 | Composition derived from [30/15/75] (Fibers/Films/Fragments) out of Total 120.",,,300.0,236.719,215.0,5479000000.0,0.0,1986210.0,105605720.0,6839724.0,146765484.0,139.0,214.0,0.9,1.1,1.5,4.3,3.9,611.0,639.0,630.0,628.0,479.0,485.0,24.0,19.0,12.0,10.0,3.0,2.0,0.0,1.0,2039.0,777900.0,0.0,1.0,36.0,90.0,10.9,8.0,0.766,2121076990.0
REC_03783,Oo_2021_Horizontal,"Horizontal variation of microplastics with tidal fluctuation in the Chao Phraya River Estuary, Thailand",2021,Phyo Zaw Oo,13.467,100.592,Winter,Nets,2.23,NaCl,,,,,,,,,,,,,,"Chao Phraya River Estuary | Samut Prakan | Urban/Industrial  | 30% H2O2 | NaCl (1.2 g/cm??) | FTIR | Visual estimation from Fig 3B | 2.23 particles/m?? | Visual estimation from Fig 1 | Composition not reported per site, only for overall flood/ebb tides.",2020.0,2020.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC_03784,Gilbert_2024_Abellwethe,A bellwether for microplastic in wetland catchments in the Great Lakes region,2024,Dominique S. Gilbert,43.277478,-84.089764,Autumn,Nets,2.22,Other,68.57,22.86,2.86,5.71,0.0,3.9,36.2,0.0,34.8,0.0,0.0,0.0,0.0,"Shiawassee River | Michigan | Agricultural  | 30% H2O2 | K2CO3 | Stereo Microscope + FTIR | Table S4; Table S1 | 24 Fibers, 8 Fragments, 2 Films, 1 Sphere / Volume 15.73 m3 | Table S1 | Acrylic (17.4%) included in Poly_Other.",2020.0,2020.0,100.0,11.949,221.0,102000000.0,43000000.0,350200.00000000006,2542070.0,263288.0,1327007.0,193.0,258.0,0.3,0.8,1.5,8.4,8.3,763.0,770.0,961.0,941.0,645.0,650.0,62.0,38.0,2.0,6.0,1.0,25.0,1.0,25.0,4615.0,146797.0,0.0,5.0,193.0,732.0,16.0,19.9,0.944,7120457610.0
REC_03785,Egessa_2020_Microplast,Microplastic pollution in surface water of Lake Victoria,2020,Robert Egessa,0.4366,33.2412,Summer,Nets,2.194,NaCl,,,,,,,,,,,,,,"Lake Victoria | Uganda | Urban (Fish landing, cage fish farm, recreational)  | H2O2 + FeSO4 (Wet Peroxide Oxidation) | NaCl | Stereomicroscope + FTIR | Table S2 | MAS 100 0.80 0.00024 36.00 79 | Table S2 | Transect at 100m from shoreline.",2019.0,2019.0,300.0,1735.063,242.0,15308000000.0,0.0,1975230.0,487903360.0,10074243.0,642253188.0,1164.0,1393.0,2.2,3.3000000000000003,0.4,22.1,20.8,1331.0,1198.0,1687.0,1621.0,1126.0,978.0,43.0,19.0,26.0,28.0,47.0,31.0,0.0,6.0,98020.0,45908883.0,49.0,7.0,164.0,273.0,11.7,8.200000000000001,0.493,1122079420.0
REC_03788,Wicaksono_2021_Distributi,"Distribution and Seasonal Variation of Microplastics in Tallo River, Makassar, Eastern Indonesia",2021,Wicaksono,-5.12,119.46,Autumn,Nets,2.15,Not Reported,,,,,,,,,,,,,,Tallo River | Makassar | Mangrove; Fisheries  | 10% KOH | Stereomicroscope; FTIR | Figure 2 | 2.15 | Visual estimation from Fig 1 | Site T-4 Mid-stream. Value from bar label in Figure 2.,2019.0,2019.0,330.0,2.873,1698.0,0.0,0.0,57080.0,57080.0,10279.0,10279.0,5.0,2.0,0.2,0.2,4.5,26.3,26.3,2859.0,2861.0,1536.0,1534.0,1157.0,1153.0,24.0,24.0,4.0,6.0,6.0,7.0,0.0,0.0,348672.0,348672.0,78.0,47.0,7743.0,6956.0,31.1,24.6,0.6970000000000001,5120031370.0
REC_03789,Kapp_2018_Microplast,Microplastic Hotspots in the Snake and Lower Columbia Rivers: A Journey from the Greater Yellowstone Ecosystem to the Pacific Ocean,2018,Kapp,45.6324,-116.4765,Summer,Nets,2.132,NaCl,16.7,16.7,0.0,66.7,0.0,,,,,,,,,"Snake River | Idaho | Wilderness/Canyon | Low | WPO (Wet Peroxide Oxidation) | NaCl and NaI | Visual microscopy (verified with Hot Needle, subset Raman) | Table S1 | Total Net 2.132. Components from Row 15 (Shifted): Fib 0.355, Frag 0.355, Film 1.421. Grab Total 0. | Table S1 | Site name: Pittsburg Landing, ID. Net sample.",2016.0,2016.0,100.0,831.545,408.0,15424000000.0,12091000000.0,2880030.0,439410350.00000006,12882956.0,743666313.0,1002.0,1595.0,20.200000000000003,7.0,64.60000000000001,7.800000000000001,5.800000000000001,538.0,387.0,1016.0,1028.0,457.0,330.0,2.0,10.0,29.0,54.0,0.0,3.0,0.0,2.0,7.0,1290426.0,0.0,0.0,0.0,103.0,2.8000000000000003,4.800000000000001,0.89,7121008500.0
REC_03790,Egessa_2020_Microplast,Microplastic pollution in surface water of Lake Victoria,2020,Robert Egessa,0.0499,32.5182,Summer,Nets,2.121,NaCl,,,,,,,,,,,,,,"Lake Victoria | Uganda | Semi-urban (Fish landing, recreational)  | H2O2 + FeSO4 (Wet Peroxide Oxidation) | NaCl | Stereomicroscope + FTIR | Table S2 | KSY 500 0.97 0.00029 44.80 95 | Table S2 | Transect at 500m from shoreline.",2019.0,2019.0,300.0,2.129,414.0,0.0,0.0,193770.0,193770.0,54303.0,54303.0,1140.0,1140.0,0.7000000000000001,0.7000000000000001,0.0,21.5,21.5,1608.0,1608.0,1525.0,1525.0,1239.0,1239.0,56.0,56.0,0.0,0.0,77.0,77.0,1.0,1.0,56988.0,56988.0,27.0,27.0,69.0,69.0,3.8,3.8,0.493,1121144050.0
REC_03791,Lisina_2021_Microplast,MICROPLASTIC ABUNDANCE IN VOLGA RIVER: RESULTS OF A PILOT STUDY IN SUMMER 2020,2021,Anastasia A. Lisina,56.306,34.086,,Nets,2.121,NaCl,20.0,62.35,0.0,17.65,0.0,,,,,,,,,Volga River | Tver | Urban  | H2O2 + NaOH | NaCl | Visual microscopy | Table 1 | 5 56.306/34.086 Rzhev 85 [17/15/53] 40.1 2.121 | Table 1 | Composition derived from [17/15/53] (Fibers/Films/Fragments) out of Total 85.,,,300.0,96.322,231.0,4352000000.0,0.0,983530.0,31879510.0,2036394.0,30058285.0,199.0,240.0,1.1,1.2000000000000002,1.9,4.1000000000000005,3.7,636.0,653.0,634.0,625.0,488.0,486.0,56.0,8.0,16.0,4.0,0.0,4.0,0.0,0.0,709.0,64095.0,0.0,0.0,175.0,93.0,14.1,4.9,0.766,2121079950.0
REC_03793,MoraTeddy_2020_Microplast,"Microplastic pollution in urban streams across New Zealand: concentrations, composition and implications",2020,Aidan K. Mora-Teddy,-37.0344261,174.89361,Summer,Nets,2.1,NaCl,76.6,23.4,0.0,0.0,0.0,,,0.0,,,,,,"Waimahia Stream | Auckland | Urban  | H2O2 (Wet peroxide oxidation) | NaCl | Microscopy (Visual) | Table S1; Table S3 | 2.1 Microplastic/m3; -37.0344261, 174.89361 | Table S1 | Visual identification only. Polystyrene category identified visually (likely foam/beads) but 0 count here.",2019.0,2019.0,250.0,5.196,776.0,0.0,0.0,240780.0,240780.0,44614.0,44614.0,31.0,13.0,1.8,1.7000000000000002,3.6,15.1,15.2,1269.0,1239.0,991.0,989.0,837.0,828.0,5.0,4.0,25.0,16.0,10.0,34.0,0.0,0.0,273286.0,273286.0,64.0,43.0,4353.0,3247.0,31.0,28.5,0.915,5120085860.0
REC_03794,Schell_2021,Spatio-temporal distribution of microplastics in a Mediterranean river catchment: The importance of wastewater as an environmental pathway,2021,Theresa Schell,40.7961,-3.0811,,Pumps,2.1,NaI,19.0,76.0,0.0,0.0,5.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,"Badiel River | Central Spain | Agriculture  | Fenton's reagent | NaI | Visual; FTIR | Table 2; Supplementary Information Table B1, Table B2 | 2.10 MPs m-3 | Converted from UTM 30T 493150 4516208 | Shape_Other is Glitter. Poly_Other includes Silicone Rubber, Suspected Tire, HNBR, and Not Determined (each ~4.76%). Percentage sum adjusted to 100.",,,55.0,1.024,111.0,0.0,0.0,131360.0,228750.0,36837.0,54470.0,845.0,937.0,4.9,4.7,8.0,12.0,11.5,442.0,464.0,1034.0,1026.0,379.0,398.0,67.0,68.0,21.0,19.0,0.0,0.0,0.0,0.0,2010.0,2593.0,0.0,0.0,356.0,357.0,12.2,11.4,0.864,2120627900.0
REC_03795,Wicaksono_2021_Theinfluen,"The influence of weirs on microplastic fate in the riverine environment (case study: Jeneberang River, Makassar City, Indonesia)",2021,Wicaksono,-5.217,119.45,,Nets,2.1,Not Reported,74.73,20.88,0.0,0.0,4.39,,,,,,,,,"Jeneberang River | Makassar City | Urban    | Stereomicroscope | Figure 2; Figure 4 | 2.10 item/m3; 74.73% Line, 20.88% Fragment | Visual estimation from Fig 1 | Coordinates estimated from Figure 1 map. Shape Other calculated as residual.",,,0.0,9.21,1721.0,0.0,0.0,512560.0,512560.0,237891.0,237891.0,15.0,15.0,0.5,0.5,0.9,26.3,26.3,2660.0,2660.0,1560.0,1560.0,1184.0,1184.0,53.0,53.0,21.0,21.0,7.0,7.0,0.0,0.0,376990.0,376990.0,72.0,72.0,2895.0,2895.0,27.9,27.9,0.6970000000000001,5120031360.0
REC_03796,Haberstroh_2021,Effects of hydrodynamics on the cross-sectional distribution and transport of plastic in an urban coastal river,2021,Haberstroh,27.95,-82.46,Summer,Nets,2.09,Not Reported,0.0,100.0,0.0,0.0,0.0,50.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,"Hillsborough River | Florida, USA | Urban    | Raman | Table S1 | SR | 2.09 | Visual estimation from Fig 1 | Monthly sampling event. Polymer data estimated from Fig 5.",2018.0,2018.0,500.0,17.358,417.0,50000000.0,0.0,697930.0000000001,2731860.0,655402.0,1369200.0,20.0,33.0,0.4,0.7000000000000001,0.6000000000000001,22.3,22.1,1219.0,1325.0,1465.0,1523.0,1032.0,1122.0,3.0,14.0,6.0,20.0,38.0,37.0,38.0,37.0,246104.0,618432.0,93.0,29.0,11086.0,2954.0,37.6,25.4,0.892,7120045140.0
